book	chapter	verse	text	usfm
Jer	2	20	“For long ago I broke off your yoke, and burst your bonds. You said, ‘I will not serve;’ for on every high hill and under every green tree you bowed yourself, playing the prostitute.	JER
Jer	2	21	Yet I had planted you a noble vine, a pure and faithful seed. How then have you turned into the degenerate branches of a foreign vine to me?	JER
Jer	2	22	For though you wash yourself with lye, and use much soap, yet your iniquity is marked before me,” says the Lord GOD.	JER
Jer	2	23	“How can you say, ‘I am not defiled. I have not gone after the Baals’? See your way in the valley. Know what you have done. You are a swift dromedary traversing her ways,	JER
Jer	2	24	a wild donkey used to the wilderness, that sniffs the wind in her craving. When she is in heat, who can turn her away? All those who seek her will not weary themselves. In her month, they will find her.	JER
Jer	2	25	“Keep your feet from being bare, and your throat from thirst. But you said, ‘It is in vain. No, for I have loved strangers, and I will go after them.’	JER
Jer	2	26	As the thief is ashamed when he is found, so the house of Israel is ashamed— they, their kings, their princes, their priests, and their prophets,	JER
Jer	2	27	who tell wood, ‘You are my father,’ and a stone, ‘You have given birth to me,’ for they have turned their back to me, and not their face, but in the time of their trouble they will say, ‘Arise, and save us!’	JER
Jer	2	28	“But where are your gods that you have made for yourselves? Let them arise, if they can save you in the time of your trouble, for you have as many gods as you have towns, O Judah.	JER
Jer	2	29	“Why will you contend with me? You all have transgressed against me,” says the LORD.	JER
Jer	2	30	“I have struck your children in vain. They received no correction. Your own sword has devoured your prophets, like a destroying lion.	JER
Jer	2	31	Generation, consider the LORD’s word. Have I been a wilderness to Israel? Or a land of thick darkness? Why do my people say, ‘We have broken loose. We will come to you no more’?	JER
Jer	2	32	“Can a virgin forget her ornaments, or a bride her attire? Yet my people have forgotten me for days without number.	JER
Jer	2	33	How well you prepare your way to seek love! Therefore you have even taught the wicked women your ways.	JER
Jer	2	34	Also the blood of the souls of the innocent poor is found in your skirts. You didn’t find them breaking in, but it is because of all these things.	JER
Jer	2	35	“Yet you said, ‘I am innocent. Surely his anger has turned away from me.’ “Behold, I will judge you, because you say, ‘I have not sinned.’	JER
Jer	2	36	Why do you go about so much to change your ways? You will be ashamed of Egypt also, as you were ashamed of Assyria.	JER
Jer	2	37	You will also leave that place with your hands on your head; for the LORD has rejected those in whom you trust, and you won’t prosper with them.	JER
Jer	3	1	“They say, ‘If a man puts away his wife, and she goes from him, and becomes another man’s, should he return to her again?’ Wouldn’t that land be greatly polluted? But you have played the prostitute with many lovers; yet return again to me,” says the LORD.	JER
Jer	3	2	“Lift up your eyes to the bare heights, and see! Where have you not been lain with? You have sat waiting for them by the road, as an Arabian in the wilderness. You have polluted the land with your prostitution and with your wickedness.	JER
Jer	3	3	Therefore the showers have been withheld and there has been no latter rain; yet you have had a prostitute’s forehead and you refused to be ashamed.	JER
Jer	3	4	Will you not from this time cry to me, ‘My Father, you are the guide of my youth!’?	JER
Jer	3	5	“‘Will he retain his anger forever? Will he keep it to the end?’ Behold, you have spoken and have done evil things, and have had your way.”	JER
Jer	3	6	Moreover, the LORD said to me in the days of Josiah the king, “Have you seen that which backsliding Israel has done? She has gone up on every high mountain and under every green tree, and has played the prostitute there.	JER
Jer	3	7	I said after she had done all these things, ‘She will return to me;’ but she didn’t return, and her treacherous sister Judah saw it.	JER
Jer	3	8	I saw when, for this very cause, that backsliding Israel had committed adultery, I had put her away and given her a certificate of divorce, yet treacherous Judah, her sister, had no fear, but she also went and played the prostitute.	JER
Jer	3	9	Because she took her prostitution lightly, the land was polluted, and she committed adultery with stones and with wood.	JER
Jer	3	10	Yet for all this her treacherous sister, Judah, has not returned to me with her whole heart, but only in pretense,” says the LORD.	JER
Jer	3	11	The LORD said to me, “Backsliding Israel has shown herself more righteous than treacherous Judah.	JER
Jer	3	12	Go, and proclaim these words toward the north, and say, ‘Return, you backsliding Israel,’ says the LORD; ‘I will not look in anger on you, for I am merciful,’ says the LORD. ‘I will not keep anger forever.	JER
Jer	3	13	Only acknowledge your iniquity, that you have transgressed against the LORD your God, and have scattered your ways to the strangers under every green tree, and you have not obeyed my voice,’” says the LORD.	JER
Jer	3	14	“Return, backsliding children,” says the LORD, “for I am a husband to you. I will take one of you from a city, and two from a family, and I will bring you to Zion.	JER
Jer	3	15	I will give you shepherds according to my heart, who will feed you with knowledge and understanding.	JER
Jer	3	16	It will come to pass, when you are multiplied and increased in the land in those days,” says the LORD, “they will no longer say, ‘the ark of the LORD’s covenant!’ It will not come to mind. They won’t remember it. They won’t miss it, nor will another be made.	JER
Jer	3	17	At that time they will call Jerusalem ‘The LORD’s Throne;’ and all the nations will be gathered to it, to the LORD’s name, to Jerusalem. They will no longer walk after the stubbornness of their evil heart.	JER
Jer	3	18	In those days the house of Judah will walk with the house of Israel, and they will come together out of the land of the north to the land that I gave for an inheritance to your fathers.	JER
Jer	3	19	“But I said, ‘How I desire to put you among the children, and give you a pleasant land, a goodly heritage of the armies of the nations!’ and I said, ‘You shall call me “My Father”, and shall not turn away from following me.’	JER
Jer	3	20	“Surely as a wife treacherously departs from her husband, so you have dealt treacherously with me, house of Israel,” says the LORD.	JER
Jer	3	21	A voice is heard on the bare heights, the weeping and the petitions of the children of Israel; because they have perverted their way, they have forgotten the LORD their God.	JER
Jer	3	22	Return, you backsliding children, and I will heal your backsliding. “Behold, we have come to you; for you are the LORD our God.	JER
Jer	3	23	Truly help from the hills, the tumult on the mountains, is in vain. Truly the salvation of Israel is in the LORD our God.	JER
Jer	3	24	But the shameful thing has devoured the labor of our fathers from our youth, their flocks and their herds, their sons and their daughters.	JER
Jer	3	25	Let us lie down in our shame, and let our confusion cover us; for we have sinned against the LORD our God, we and our fathers, from our youth even to this day. We have not obeyed the LORD our God’s voice.”	JER
Jer	4	1	“If you will return, Israel,” says the LORD, “if you will return to me, and if you will put away your abominations out of my sight; then you will not be removed;	JER
Jer	4	2	and you will swear, ‘As the LORD lives,’ in truth, in justice, and in righteousness. The nations will bless themselves in him, and they will glory in him.”	JER
Jer	4	3	For the LORD says to the men of Judah and to Jerusalem, “Break up your fallow ground, and don’t sow among thorns.	JER
Jer	4	4	Circumcise yourselves to the LORD, and take away the foreskins of your heart, you men of Judah and inhabitants of Jerusalem; lest my wrath go out like fire, and burn so that no one can quench it, because of the evil of your doings.	JER
Jer	4	5	Declare in Judah, and publish in Jerusalem; and say, ‘Blow the trumpet in the land!’ Cry aloud and say, ‘Assemble yourselves! Let’s go into the fortified cities!’	JER
Jer	4	6	Set up a standard toward Zion. Flee for safety! Don’t wait; for I will bring evil from the north, and a great destruction.”	JER
Jer	4	7	A lion has gone up from his thicket, and a destroyer of nations. He is on his way. He has gone out from his place, to make your land desolate, that your cities be laid waste, without inhabitant.	JER
Jer	4	8	For this, clothe yourself with sackcloth, lament and wail; for the fierce anger of the LORD hasn’t turned back from us.	JER
Jer	4	9	“It will happen at that day,” says the LORD, “that the heart of the king will perish, along with the heart of the princes. The priests will be astonished, and the prophets will wonder.”	JER
Jer	4	10	Then I said, “Ah, Lord GOD! Surely you have greatly deceived this people and Jerusalem, saying, ‘You will have peace;’ whereas the sword reaches to the heart.”	JER
Jer	4	11	At that time it will be said to this people and to Jerusalem, “A hot wind blows from the bare heights in the wilderness toward the daughter of my people, not to winnow, nor to cleanse.	JER
Jer	4	12	A full wind from these will come for me. Now I will also utter judgments against them.”	JER
Jer	4	13	Behold, he will come up as clouds, and his chariots will be as the whirlwind. His horses are swifter than eagles. Woe to us! For we are ruined.	JER
Jer	4	14	Jerusalem, wash your heart from wickedness, that you may be saved. How long will your evil thoughts lodge within you?	JER
Jer	4	15	For a voice declares from Dan, and publishes evil from the hills of Ephraim:	JER
Jer	4	16	“Tell the nations, behold, publish against Jerusalem, ‘Watchers come from a far country, and raise their voice against the cities of Judah.	JER
Jer	4	17	As keepers of a field, they are against her all around, because she has been rebellious against me,’” says the LORD.	JER
Jer	4	18	“Your way and your doings have brought these things to you. This is your wickedness, for it is bitter, for it reaches to your heart.”	JER
Jer	4	19	My anguish, my anguish! I am pained at my very heart! My heart trembles within me. I can’t hold my peace, because you have heard, O my soul, the sound of the trumpet, the alarm of war.	JER
Jer	4	20	Destruction on destruction is decreed, for the whole land is laid waste. Suddenly my tents are destroyed, and my curtains gone in a moment.	JER
Jer	4	21	How long will I see the standard and hear the sound of the trumpet?	JER
Jer	4	22	“For my people are foolish. They don’t know me. They are foolish children, and they have no understanding. They are skillful in doing evil, but they don’t know how to do good.”	JER
Jer	4	23	I saw the earth and, behold, it was waste and void, and the heavens, and they had no light.	JER
Jer	4	24	I saw the mountains, and behold, they trembled, and all the hills moved back and forth.	JER
Jer	4	25	I saw, and behold, there was no man, and all the birds of the sky had fled.	JER
Jer	4	26	I saw, and behold, the fruitful field was a wilderness, and all its cities were broken down at the presence of the LORD, before his fierce anger.	JER
Jer	4	27	For the LORD says, “The whole land will be a desolation; yet I will not make a full end.	JER
Jer	4	28	For this the earth will mourn, and the heavens above be black, because I have spoken it. I have planned it, and I have not repented, neither will I turn back from it.”	JER
Jer	4	29	Every city flees for the noise of the horsemen and archers. They go into the thickets and climb up on the rocks. Every city is forsaken, and not a man dwells therein.	JER
Jer	4	30	You, when you are made desolate, what will you do? Though you clothe yourself with scarlet, though you deck yourself with ornaments of gold, though you enlarge your eyes with makeup, you make yourself beautiful in vain. Your lovers despise you. They seek your life.	JER
Jer	4	31	For I have heard a voice as of a woman in travail, the anguish as of her who gives birth to her first child, the voice of the daughter of Zion, who gasps for breath, who spreads her hands, saying, “Woe is me now! For my soul faints before the murderers.”	JER
Jer	5	1	“Run back and forth through the streets of Jerusalem, and see now, and know, and seek in its wide places, if you can find a man, if there is anyone who does justly, who seeks truth, then I will pardon her.	JER
Jer	5	2	Though they say, ‘As the LORD lives,’ surely they swear falsely.”	JER
Jer	5	3	O LORD, don’t your eyes look on truth? You have stricken them, but they were not grieved. You have consumed them, but they have refused to receive correction. They have made their faces harder than a rock. They have refused to return.	JER
Jer	5	4	Then I said, “Surely these are poor. They are foolish; for they don’t know the LORD’s way, nor the law of their God.	JER
Jer	5	5	I will go to the great men and will speak to them, for they know the way of the LORD, and the law of their God.” But these with one accord have broken the yoke, and burst the bonds.	JER
Jer	5	6	Therefore a lion out of the forest will kill them. A wolf of the evenings will destroy them. A leopard will watch against their cities. Everyone who goes out there will be torn in pieces, because their transgressions are many and their backsliding has increased.	JER
Jer	5	7	“How can I pardon you? Your children have forsaken me, and sworn by what are no gods. When I had fed them to the full, they committed adultery, and assembled themselves in troops at the prostitutes’ houses.	JER
Jer	5	8	They were as fed horses roaming at large. Everyone neighed after his neighbor’s wife.	JER
Jer	5	9	Shouldn’t I punish them for these things?” says the LORD. “Shouldn’t my soul be avenged on such a nation as this?	JER
Jer	5	10	“Go up on her walls, and destroy, but don’t make a full end. Take away her branches, for they are not the LORD’s.	JER
Jer	5	11	For the house of Israel and the house of Judah have dealt very treacherously against me,” says the LORD.	JER
Jer	5	12	They have denied the LORD, and said, “It is not he. Evil won’t come on us. We won’t see sword or famine.	JER
Jer	5	13	The prophets will become wind, and the word is not in them. Thus it will be done to them.”	JER
Jer	5	14	Therefore the LORD, the God of Armies says, “Because you speak this word, behold, I will make my words in your mouth fire, and this people wood, and it will devour them.	JER
Jer	5	15	Behold, I will bring a nation on you from far away, house of Israel,” says the LORD. “It is a mighty nation. It is an ancient nation, a nation whose language you don’t know and don’t understand what they say.	JER
Jer	5	16	Their quiver is an open tomb. They are all mighty men.	JER
Jer	5	17	They will eat up your harvest and your bread, which your sons and your daughters should eat. They will eat up your flocks and your herds. They will eat up your vines and your fig trees. They will beat down your fortified cities in which you trust with the sword.	JER
Jer	5	18	“But even in those days,” says the LORD, “I will not make a full end of you.	JER
Jer	5	19	It will happen when you say, ‘Why has the LORD our God done all these things to us?’ Then you shall say to them, ‘Just as you have forsaken me and served foreign gods in your land, so you will serve strangers in a land that is not yours.’	JER
Jer	5	20	“Declare this in the house of Jacob, and publish it in Judah, saying,	JER
Jer	5	21	‘Hear this now, foolish people without understanding, who have eyes, and don’t see, who have ears, and don’t hear:	JER
Jer	5	22	Don’t you fear me?’ says the LORD; ‘Won’t you tremble at my presence, who have placed the sand for the bound of the sea by a perpetual decree, that it can’t pass it? Though its waves toss themselves, yet they can’t prevail. Though they roar, they still can’t pass over it.’	JER
Jer	5	23	“But this people has a revolting and a rebellious heart. They have revolted and gone.	JER
Jer	5	24	They don’t say in their heart, ‘Let’s now fear the LORD our God, who gives rain, both the former and the latter, in its season, who preserves to us the appointed weeks of the harvest.’	JER
Jer	5	25	“Your iniquities have turned away these things, and your sins have withheld good from you.	JER
Jer	5	26	For wicked men are found among my people. They watch, as fowlers lie in wait. They set a trap. They catch men.	JER
Jer	5	27	As a cage is full of birds, so are their houses full of deceit. Therefore they have become great, and grew rich.	JER
Jer	5	28	They have grown fat. They shine; yes, they excel in deeds of wickedness. They don’t plead the cause, the cause of the fatherless, that they may prosper; and they don’t defend the rights of the needy.	JER
Jer	5	29	“Shouldn’t I punish for these things?” says the LORD. “Shouldn’t my soul be avenged on such a nation as this?	JER
Jer	5	30	“An astonishing and horrible thing has happened in the land.	JER
Jer	5	31	The prophets prophesy falsely, and the priests rule by their own authority; and my people love to have it so. What will you do in the end of it?	JER
Jer	6	1	“Flee for safety, you children of Benjamin, out of the middle of Jerusalem! Blow the trumpet in Tekoa and raise up a signal on Beth Haccherem, for evil looks out from the north with a great destruction.	JER
Jer	6	2	I will cut off the beautiful and delicate one, the daughter of Zion.	JER
Jer	6	3	Shepherds with their flocks will come to her. They will pitch their tents against her all around. They will feed everyone in his place.”	JER
Jer	6	4	“Prepare war against her! Arise! Let’s go up at noon. Woe to us! For the day declines, for the shadows of the evening are stretched out.	JER
Jer	6	5	Arise! Let’s go up by night, and let’s destroy her palaces.”	JER
Jer	6	6	For the LORD of Armies said, “Cut down trees, and cast up a mound against Jerusalem. This is the city to be visited. She is filled with oppression within herself.	JER
Jer	6	7	As a well produces its waters, so she produces her wickedness. Violence and destruction is heard in her. Sickness and wounds are continually before me.	JER
Jer	6	8	Be instructed, Jerusalem, lest my soul be alienated from you, lest I make you a desolation, an uninhabited land.”	JER
Jer	6	9	The LORD of Armies says, “They will thoroughly glean the remnant of Israel like a vine. Turn again your hand as a grape gatherer into the baskets.”	JER
Jer	6	10	To whom should I speak and testify, that they may hear? Behold, their ear is uncircumcised, and they can’t listen. Behold, the LORD’s word has become a reproach to them. They have no delight in it.	JER
Jer	6	11	Therefore I am full of the LORD’s wrath. I am weary with holding it in. “Pour it out on the children in the street, and on the assembly of young men together; for even the husband with the wife will be taken, the aged with him who is full of days.	JER
Jer	6	12	Their houses will be turned to others, their fields and their wives together; for I will stretch out my hand on the inhabitants of the land, says the LORD.”	JER
Jer	6	13	“For from their least even to their greatest, everyone is given to covetousness. From the prophet even to the priest, everyone deals falsely.	JER
Jer	6	14	They have healed also the hurt of my people superficially, saying, ‘Peace, peace!’ when there is no peace.	JER
Jer	6	15	Were they ashamed when they had committed abomination? No, they were not at all ashamed, neither could they blush. Therefore they will fall among those who fall. When I visit them, they will be cast down,” says the LORD.	JER
Jer	6	16	The LORD says, “Stand in the ways and see, and ask for the old paths, ‘Where is the good way?’ and walk in it, and you will find rest for your souls. But they said, ‘We will not walk in it.’	JER
Jer	6	17	I set watchmen over you, saying, ‘Listen to the sound of the trumpet!’ But they said, ‘We will not listen!’	JER
Jer	6	18	Therefore hear, you nations, and know, congregation, what is among them.	JER
Jer	6	19	Hear, earth! Behold, I will bring evil on this people, even the fruit of their thoughts, because they have not listened to my words; and as for my law, they have rejected it.	JER
Jer	6	20	To what purpose does frankincense from Sheba come to me, and the sweet cane from a far country? Your burnt offerings are not acceptable, and your sacrifices are not pleasing to me.”	JER
Jer	6	21	Therefore the LORD says, “Behold, I will lay stumbling blocks before this people. The fathers and the sons together will stumble against them. The neighbor and his friend will perish.”	JER
Jer	6	22	The LORD says, “Behold, a people comes from the north country. A great nation will be stirred up from the uttermost parts of the earth.	JER
Jer	6	23	They take hold of bow and spear. They are cruel, and have no mercy. Their voice roars like the sea, and they ride on horses, everyone set in array, as a man to the battle, against you, daughter of Zion.”	JER
Jer	6	24	We have heard its report. Our hands become feeble. Anguish has taken hold of us, and pains as of a woman in labor.	JER
Jer	6	25	Don’t go out into the field or walk by the way; for the sword of the enemy and terror are on every side.	JER
Jer	6	26	Daughter of my people, clothe yourself with sackcloth, and wallow in ashes! Mourn, as for an only son, most bitter lamentation, for the destroyer will suddenly come on us.	JER
Jer	6	27	“I have made you a tester of metals and a fortress among my people, that you may know and try their way.	JER
Jer	6	28	They are all grievous rebels, going around to slander. They are bronze and iron. All of them deal corruptly.	JER
Jer	6	29	The bellows blow fiercely. The lead is consumed in the fire. In vain they go on refining, for the wicked are not plucked away.	JER
Jer	6	30	Men will call them rejected silver, because the LORD has rejected them.”	JER
Jer	7	1	The word that came to Jeremiah from the LORD, saying,	JER
Jer	7	2	“Stand in the gate of the LORD’s house, and proclaim this word there, and say, ‘Hear the LORD’s word, all you of Judah, who enter in at these gates to worship the LORD.’”	JER
Jer	7	3	The LORD of Armies, the God of Israel says, “Amend your ways and your doings, and I will cause you to dwell in this place.	JER
Jer	7	4	Don’t trust in lying words, saying, ‘The LORD’s temple, the LORD’s temple, the LORD’s temple, are these.’	JER
Jer	7	5	For if you thoroughly amend your ways and your doings, if you thoroughly execute justice between a man and his neighbor;	JER
Jer	7	6	if you don’t oppress the foreigner, the fatherless, and the widow, and don’t shed innocent blood in this place, and don’t walk after other gods to your own hurt,	JER
Jer	7	7	then I will cause you to dwell in this place, in the land that I gave to your fathers, from of old even forever more.	JER
Jer	7	8	Behold, you trust in lying words that can’t profit.	JER
Jer	7	9	Will you steal, murder, commit adultery, swear falsely, burn incense to Baal, and walk after other gods that you have not known,	JER
Jer	7	10	then come and stand before me in this house, which is called by my name, and say, ‘We are delivered,’ that you may do all these abominations?	JER
Jer	7	11	Has this house, which is called by my name, become a den of robbers in your eyes? Behold, I myself have seen it,” says the LORD.	JER
Jer	7	12	“But go now to my place which was in Shiloh, where I caused my name to dwell at the first, and see what I did to it for the wickedness of my people Israel.	JER
Jer	7	13	Now, because you have done all these works,” says the LORD, “and I spoke to you, rising up early and speaking, but you didn’t hear; and I called you, but you didn’t answer;	JER
Jer	7	14	therefore I will do to the house which is called by my name, in which you trust, and to the place which I gave to you and to your fathers, as I did to Shiloh.	JER
Jer	7	15	I will cast you out of my sight, as I have cast out all your brothers, even the whole offspring of Ephraim.	JER
Jer	7	16	“Therefore don’t pray for this people. Don’t lift up a cry or prayer for them or make intercession to me; for I will not hear you.	JER
Jer	7	17	Don’t you see what they do in the cities of Judah and in the streets of Jerusalem?	JER
Jer	7	18	The children gather wood, and the fathers kindle the fire, and the women knead the dough, to make cakes to the queen of the sky, and to pour out drink offerings to other gods, that they may provoke me to anger.	JER
Jer	7	19	Do they provoke me to anger?” says the LORD. “Don’t they provoke themselves, to the confusion of their own faces?”	JER
Jer	7	20	Therefore the Lord GOD says: “Behold, my anger and my wrath will be poured out on this place, on man, on animal, on the trees of the field, and on the fruit of the ground; and it will burn and will not be quenched.”	JER
Jer	7	21	The LORD of Armies, the God of Israel says: “Add your burnt offerings to your sacrifices and eat meat.	JER
Jer	7	22	For I didn’t speak to your fathers or command them in the day that I brought them out of the land of Egypt concerning burnt offerings or sacrifices;	JER
Jer	7	23	but this thing I commanded them, saying, ‘Listen to my voice, and I will be your God, and you shall be my people. Walk in all the way that I command you, that it may be well with you.’	JER
Jer	7	24	But they didn’t listen or turn their ear, but walked in their own counsels and in the stubbornness of their evil heart, and went backward, and not forward.	JER
Jer	7	25	Since the day that your fathers came out of the land of Egypt to this day, I have sent to you all my servants the prophets, daily rising up early and sending them.	JER
Jer	7	26	Yet they didn’t listen to me or incline their ear, but made their neck stiff. They did worse than their fathers.	JER
Jer	7	27	“You shall speak all these words to them, but they will not listen to you. You shall also call to them, but they will not answer you.	JER
Jer	7	28	You shall tell them, ‘This is the nation that has not listened to the LORD their God’s voice, nor received instruction. Truth has perished, and is cut off from their mouth.’	JER
Jer	7	29	Cut off your hair, and throw it away, and take up a lamentation on the bare heights; for the LORD has rejected and forsaken the generation of his wrath.	JER
Jer	7	30	“For the children of Judah have done that which is evil in my sight,” says the LORD. “They have set their abominations in the house which is called by my name, to defile it.	JER
Jer	7	31	They have built the high places of Topheth, which is in the valley of the son of Hinnom, to burn their sons and their daughters in the fire, which I didn’t command, nor did it come into my mind.	JER
Jer	7	32	Therefore behold, the days come”, says the LORD, “that it will no more be called ‘Topheth’ or ‘The valley of the son of Hinnom’, but ‘The valley of Slaughter’; for they will bury in Topheth until there is no place to bury.	JER
Jer	7	33	The dead bodies of this people will be food for the birds of the sky, and for the animals of the earth. No one will frighten them away.	JER
Jer	7	34	Then I will cause to cease from the cities of Judah and from the streets of Jerusalem the voice of mirth and the voice of gladness, the voice of the bridegroom and the voice of the bride; for the land will become a waste.”	JER
Jer	8	1	“At that time,” says the LORD, “they will bring the bones of the kings of Judah, the bones of his princes, the bones of the priests, the bones of the prophets, and the bones of the inhabitants of Jerusalem, out of their graves.	JER
Jer	8	2	They will spread them before the sun, the moon, and all the army of the sky, which they have loved, which they have served, after which they have walked, which they have sought, and which they have worshiped. They will not be gathered or be buried. They will be like dung on the surface of the earth.	JER
Jer	8	3	Death will be chosen rather than life by all the residue that remain of this evil family, that remain in all the places where I have driven them,” says the LORD of Armies.	JER
Jer	8	4	“Moreover you shall tell them, ‘The LORD says: “‘Do men fall, and not rise up again? Does one turn away, and not return?	JER
Jer	8	5	Why then have the people of Jerusalem fallen back by a perpetual backsliding? They cling to deceit. They refuse to return.	JER
Jer	8	6	I listened and heard, but they didn’t say what is right. No one repents of his wickedness, saying, “What have I done?” Everyone turns to his course, as a horse that rushes headlong in the battle.	JER
Jer	8	7	Yes, the stork in the sky knows her appointed times. The turtledove, the swallow, and the crane observe the time of their coming; but my people don’t know the LORD’s law.	JER
Jer	8	8	“‘How do you say, “We are wise, and the LORD’s law is with us”? But, behold, the false pen of the scribes has made that a lie.	JER
Jer	8	9	The wise men are disappointed. They are dismayed and trapped. Behold, they have rejected the LORD’s word. What kind of wisdom is in them?	JER
Jer	8	10	Therefore I will give their wives to others and their fields to those who will possess them. For everyone from the least even to the greatest is given to covetousness; from the prophet even to the priest everyone deals falsely.	JER
Jer	8	11	They have healed the hurt of the daughter of my people slightly, saying, “Peace, peace,” when there is no peace.	JER
Jer	8	12	Were they ashamed when they had committed abomination? No, they were not at all ashamed. They couldn’t blush. Therefore they will fall among those who fall. In the time of their visitation they will be cast down, says the LORD.	JER
Jer	8	13	“‘I will utterly consume them, says the LORD. No grapes will be on the vine, no figs on the fig tree, and the leaf will fade. The things that I have given them will pass away from them.’”	JER
Jer	8	14	“Why do we sit still? Assemble yourselves! Let’s enter into the fortified cities, and let’s be silent there; for the LORD our God has put us to silence, and given us poisoned water to drink, because we have sinned against the LORD.	JER
Jer	8	15	We looked for peace, but no good came; and for a time of healing, and behold, dismay!	JER
Jer	8	16	The snorting of his horses is heard from Dan. The whole land trembles at the sound of the neighing of his strong ones; for they have come, and have devoured the land and all that is in it, the city and those who dwell therein.”	JER
Jer	8	17	“For, behold, I will send serpents, adders among you, which will not be charmed; and they will bite you,” says the LORD.	JER
