book	chapter	verse	text	usfm
Cant	7	13	The mandrakes give forth fragrance, and at our doors are all manner of precious fruits, new and old, which I have laid up for thee, O my beloved.	SNG
Cant	8	1	Oh that thou wert as my brother, that sucked the breasts of my mother! when I should find thee without, I would kiss thee; yea, and none would despise me.	SNG
Cant	8	2	I would lead thee, and bring thee into my mother’s house, who would instruct me; I would cause thee to drink of spiced wine, of the juice of my pomegranate.	SNG
Cant	8	3	His left hand should be under my head, and his right hand should embrace me.	SNG
Cant	8	4	I adjure you, O daughters of Jerusalem, that ye stir not up, nor awaken love, until it please.	SNG
Cant	8	5	Who is this that cometh up from the wilderness, leaning upon her beloved? Under the apple tree I awakened thee: there thy mother was in travail with thee, there was she in travail that brought thee forth.	SNG
Cant	8	6	Set me as a seal upon thine heart, as a seal upon thine arm: for love is strong as death; jealousy is cruel as the grave: the flashes thereof are flashes of fire, a very flame of the LORD.	SNG
Cant	8	7	Many waters cannot quench love, neither can the floods drown it: if a man would give all the substance of his house for love, he would utterly be contemned.	SNG
Cant	8	8	We have a little sister, and she hath no breasts: what shall we do for our sister in the day when she shall be spoken for?	SNG
Cant	8	9	If she be a wall, we will build upon her a turret of silver: and if she be a door, we will enclose her with boards of cedar.	SNG
Cant	8	10	I am a wall, and my breasts like the towers thereof: then was I in his eyes as one that found peace.	SNG
Cant	8	11	Solomon had a vineyard at Baal-hamon; he let out the vineyard unto keepers; every one for the fruit thereof was to bring a thousand pieces of silver.	SNG
Cant	8	12	My vineyard, which is mine, is before me: thou, O Solomon, shalt have the thousand, and those that keep the fruit thereof two hundred.	SNG
Cant	8	13	Thou that dwellest in the gardens, the companions hearken for thy voice: cause me to hear it.	SNG
Cant	8	14	Make haste, my beloved, and be thou like to a roe or to a young hart upon the mountains of spices.	SNG
